,filename,correct_anot
130,9a6ff931-00000017_jpg.rf.9fddb1eba177aeaa7285b5553c860677.jpg,y
131,ce2005f4-00000139_jpg.rf.14b135c6489813097261ffc7e10eb76c.jpg,y
132,d7002baf-00000079_jpg.rf.0f512e41c251f54aebd66ca13bc5eb46.jpg,y
133,bc128f5a-00000092_jpg.rf.c579e48a12f490a4b73ec73deba944bf.jpg,y
134,5454cdba-00000044_jpg.rf.81ec5e8cd34ee47d155c76160b2e4324.jpg,y
135,294e94e0-00000019_jpg.rf.0aea979832643de285ac8637b911a89e.jpg,y
136,337cf7bc-00000006_jpg.rf.b888712a2611e7dbdc2939530b54ba1f.jpg,y
137,51a854b3-00000134_jpg.rf.690c2ffd27d0a20668c90921fb6b98c5.jpg,y
138,IMG_20200909_205803_jpg.rf.1c2322e1dab791f5bb137120829a6145.jpg,y
139,IMG20210314100347_jpg.rf.7a32893e138871f16e8f5c603d2e9db5.jpg,y
140,92996519-00000157_jpg.rf.4d229e2ba376a6058a08bd8e25b0ccfe.jpg,y
141,0b26f745-00000131_jpg.rf.41346bbff31806f931a4ea7df825f890.jpg,y
142,9cfd9bac-00000147_jpg.rf.46166f53ab4e16e76e285d62c19d63c0.jpg,y
143,787fd521-00000119_jpg.rf.336a0b16052277a5f41f3bef48f00985.jpg,y
144,e6e5d450-00000074_jpg.rf.1ec106670fd483a45e1d3cc7b32bb0ed.jpg,y
145,af95a0a6-00000049_jpg.rf.aebe4df8f7c05ba6ba1eb4e7dd29a46c.jpg,y
146,IMG_20200829_012408_jpg.rf.b6ed88dc6d76aaa6640b077a79b5034b.jpg,y
147,IMG_20200830_134628_jpg.rf.e29d91a702245deacf5c1411a14c9a6a.jpg,y
148,d5ae976a-00000051_jpg.rf.329e790f41d37b73fb31156b739611a4.jpg,y
149,21d00f0f-00000025_jpg.rf.89009cb2c1a9aa822b2450d3be21096f.jpg,y
150,IMG20210314100329_jpg.rf.14f48603b40f47426b24c845a854e2c9.jpg,y
151,23cd465e-00000232_jpg.rf.f12ed01edf1b1da9da391438878e25ec.jpg,y
152,c5d4079c-00000114_jpg.rf.9bbc2a81f821a35c92111ac138af245d.jpg,y
153,295cdf8b-00000138_jpg.rf.c285e87639870a8592bef811f8f17334.jpg,
154,9b8f4786-00000087_jpg.rf.c8753e9889f29dac2e272c66bf3fbd4c.jpg,y
155,a3f4fdc7-00000197_jpg.rf.dfa6ba9338d655abfbecbbc998692c51.jpg,y
156,9b093ed2-00000074_jpg.rf.fed8dcfb4c07ce98dd9517584b272c36.jpg,y
157,4916a683-00000165_jpg.rf.c18666f2181062456edf26a58aa4332a.jpg,y
158,9d80e349-00000077_jpg.rf.f079ad2bb9cfa9fa2ce72cd97a77cad5.jpg,y
159,b7c1d0a0-00000068_jpg.rf.b22624c8c185ea7e90d495232edd170d.jpg,y
160,41631524-00000126_jpg.rf.96a37c25d60e01b2e709663bcaac7879.jpg,y
161,51a85be3-00000141_jpg.rf.fe77d73141519331d001096ec2dfef57.jpg,y
162,IMG_20200829_040954_jpg.rf.205ec2029d218fb4d48c143151aacb8a.jpg,y
163,86c87513-00000098_jpg.rf.2ff17c9e455e37eef4ccdda95cab22ed.jpg,y
164,b391c69c-00000014_jpg.rf.b2cc687e5969d81a1d2e818771355155.jpg,y
165,9cfa59f2-00000003_png.rf.a05e7c76aa8ebbac534cd2e438520939.jpg,
166,IMG20210314104944_jpg.rf.4a5e060fb19a469d9788d60d2fb05ad4.jpg,y
167,7f9c4d48-00000162_jpg.rf.b23fced56d749367a65ab63a9b940e66.jpg,y
168,1823e3e0-00000000_JPG.rf.547e4ec8a79a4717230704482fb34563.jpg,y
169,5cd40fd9-00000086_jpg.rf.03f4f13db2bc0a994329fbe13ccf71a7.jpg,y
170,212375d9-00000127_jpg.rf.250a56c901deeb2e609ff734954e3b7e.jpg,
171,ac7ba2fa-00000059_jpg.rf.bc011c17a0073f6e25b33909c3dcff8d.jpg,y
172,IMG20210302200633_jpg.rf.72c7f8f85a879ae874a6baf95c66a2a3.jpg,y
173,25560f7c-00000169_jpg.rf.7379d6b238bf739a1df4dfb7f73170a1.jpg,y
174,d64aa6e6-00000085_png.rf.dec6b4d2f31a5799212168d22e89547f.jpg,y
175,IMG_20200829_012425_jpg.rf.99d91036dfa5855a3fa28dcdf86f78a5.jpg,y
176,bb71a76d-00000120_jpg.rf.36d3186479ca82f53ce3500f12c58e92.jpg,y
177,IMG20210314100352_jpg.rf.6bd782a5b255473250675577d16be5c9.jpg,y
178,5bf466df-00000137_jpg.rf.fe6ab65f1249cf8e397a7d2c0d3df779.jpg,y
179,e0c36323-00000155_jpg.rf.42a599af7864dcf044021f3a47fda154.jpg,y
180,bcee8451-00000056_JPG.rf.f856304f7f3d96cdd94c75f286e6f4a1.jpg,y
181,IMG_20200829_012420_jpg.rf.f1b638f69afd37c490d649d42ff43fed.jpg,y
182,c32090c7-00000084_jpeg.rf.f345bf8b9ec3ed52d4becd308d2fd58f.jpg,y
183,bcb61e2b-00000130_png.rf.6223181e32dc9e2d0cb04a8cde48bd8b.jpg,y
184,0c5ebae2-00000112_jpg.rf.85518906547bf0ab93be096a8c3f8119.jpg,y
185,c4d375d6-00000021_jpg.rf.87a517a2d6ea88aa1569948805076226.jpg,y
186,d5496eb8-00000165_jpg.rf.ab55a37a3b6027df92420dc153fd5145.jpg,y
187,898047e3-00000031_jpg.rf.5b173620ffb2528f66624c05d90dba54.jpg,y
188,IMG20210318012602_jpg.rf.7bdddfc3fa82d672143c8fcb11bd3d13.jpg,y
189,d5ada182-00000012_jpg.rf.3f6d95dc95ca19b13aa1ff069d532a5d.jpg,y
190,a7521baa-00000049_png.rf.4fd47cc04eb4bbd146f3950ad09b11eb.jpg,y
191,20a348f7-00000043_jpg.rf.27ccb07080a3bb8a26c57e0179a0ffb5.jpg,y
192,bbb33898-00000035_jpg.rf.3346ad2d22a7f9cb3eb0788af275a537.jpg,
193,2b182608-00000162_jpg.rf.99c3faf672f8eae0608f7f996856c70e.jpg,
194,dd08c292-00000140_jpg.rf.b4ab8ce93bed1241564eb7b80f9fc959.jpg,
195,706a732f-00000177_jpg.rf.b6acf79dd9bdc9c825f59d1d388cebaa.jpg,
196,fd8f631e-00000071_jpg.rf.83c901cadffe211bbe15ce3cf3c10762.jpg,
197,7fe30b67-00000019_jpg.rf.22dc9ccafc6168cc6b5af9ba33d88abc.jpg,y
198,b1ff4a02-00000056_png.rf.0436dd5b3e0bd5079c2ec4ec6faf465a.jpg,y
199,7d302f14-00000071_png.rf.894f600f37389af461a25df42fdc496c.jpg,y
200,65f3f44e-00000019_jpg.rf.124d0d1af8d524290aee139146e5f1a2.jpg,y
201,5476c3b8-00000023_jpg.rf.b130bbe6d5eaf831d763893c0e846ec2.jpg,y
202,56546d6f-00000196_jpg.rf.db228835743c16ae9654a80c5df566f5.jpg,y
203,4f14fd37-00000129_jpg.rf.77177fbe131d24e52ec193df8e634bdd.jpg,y
204,IMG_20200909_205755_jpg.rf.81021e0b44fd8b9a5414327494b87215.jpg,y
205,43463601-00000026_jpg.rf.8ef505f60915da840e04e8a5f8891278.jpg,y
206,e5bc8a4f-00000122_jpg.rf.90dcbe0eb5092602c3298c51a871f75f.jpg,y
207,5cac6d14-00000175_jpg.rf.bc0b27ea752ea303987563be9987ba4a.jpg,y
208,19c212ef-00000142_jpg.rf.64c84ee98e87412b4202b9bf9c730a44.jpg,y
209,75ef4210-00000052_jpg.rf.97ff3907b4b23901609d3dd7aebed735.jpg,y
210,11492094-00000076_jpg.rf.28ef9f7bb3fb1d4c9747124c72b36523.jpg,y
211,8eef1fdc-00000182_jpg.rf.aa047c119653b1497b2ac96e70e4f7a6.jpg,y
212,83fb0a70-00000027_png.rf.3b64ecdb1382453b9f1f6a596a0392df.jpg,y
213,2fde9fd0-00000027_png.rf.e3e843eaf4becb4d0b68c831ab2a0319.jpg,y
214,IMG_20200830_134700_jpg.rf.9ae6f48210c00870b4084d478eebb3ce.jpg,y
215,4dcdc7fa-00000075_jpg.rf.3d382c3f47f8996c0398999a30b64e4f.jpg,y
216,22ab278c-00000185_jpg.rf.1423c902657cac70b3672668c3aa44fc.jpg,y
217,54067151-00000199_jpg.rf.e23ea2ade6cb84a26d22753f0f6bcec0.jpg,y
218,0b42cf75-00000059_jpg.rf.ba77384da71fd9f5af560f8184728299.jpg,y
219,1ac95f79-00000034_JPG.rf.3cfe502df492584278ffc095c74d6932.jpg,y
220,0a673c30-00000137_jpg.rf.5c2e459717edb135ea923877615067cb.jpg,y
221,196557ed-00000111_jpg.rf.331a602f69c0e55438547522c8d2b914.jpg,y
222,a6cf4fb1-00000109_jpg.rf.eb2aaccb83bc830b1bf7ba9988e91f3a.jpg,y
223,7757db9f-00000032_jpg.rf.d472a72d69d1b5f1c85ffb38a1d16940.jpg,y
224,d3612969-00000043_jpg.rf.21a6764418d36a81b2ebe362ed3f90cf.jpg,y
225,ccc67f8e-00000030_png.rf.eb083dd746c8affe119c3e458883fc88.jpg,y
226,4d39bd85-00000103_png.rf.4da1e6a2fb381a4715ff287324418f1b.jpg,y
227,IMG_20200909_204849_jpg.rf.e75ed1d55297e5aade01579ff30e07b8.jpg,y
228,49f43a6c-00000082_jpg.rf.553adbf6182ddb17884f0ca8ae7200f9.jpg,y
229,9bf79f4d-00000063_jpg.rf.279edceebb8053fb2e0ec9c1988a01a5.jpg,y
230,a5ab3973-00000221_jpg.rf.e9038737b5ef4b1c2819a75a9f879a94.jpg,y
231,ac0ef56f-00000062_jpg.rf.86e17162947e5e377c30d9d75d12ce6d.jpg,y
232,6c3a4c84-00000030_jpg.rf.c699f42fba600b40b66b127ab9a55790.jpg,y
233,63dd1be5-00000007_jpg.rf.5e9df98929db8da1230234c93ccf72f9.jpg,y
234,c1d8ed1a-00000071_jpg.rf.e72c464af7b4b45bbeae14a76a3b4916.jpg,y
235,IMG20210314100405_jpg.rf.f867c434738e29cb4c7ecd5cb909ea35.jpg,y
236,c5cc3511-00000057_jpg.rf.12c4e1c7dc9d53a95040d52d55fe8fa3.jpg,y
237,41dbab8b-00000193_jpg.rf.7bc9fe31ce1bac3e915e5dd237c4346a.jpg,y
238,dca6ab40-00000089_jpg.rf.28f114380b9b7a99b34a9f7e15b416c4.jpg,y
239,cadc0e6b-00000183_jpg.rf.cc2a15d075f3ec377ccd11515e96682b.jpg,y
240,2bc75a19-00000053_jpg.rf.c1c06c24008e3f4f1cbb5e5050679d29.jpg,y
241,e20c4210-00000003_jpg.rf.9159a0f35413d99c03cf346e5d59861f.jpg,y
242,06dca0c7-00000114_jpg.rf.67e7267c9565083a492d2c2dfac12f04.jpg,y
243,6656394e-00000026_png.rf.74f9e9bf0efe860d3a6cb8b5d0e9ca45.jpg,y
244,492efda2-00000088_jpg.rf.a096d5d8ba4bde4254b5fc14aea501d1.jpg,y
245,b8f8b242-00000073_jpg.rf.30bf19830b7019a2b6e60d0840bb5924.jpg,y
246,83b508d3-00000008_jpg.rf.5e3c0cbf800585df415ee622bd8f5c10.jpg,y
247,afdc2b11-00000196_jpg.rf.a96a48acdba39dc0b7c8aea45ffb5e2d.jpg,y
248,IMG20210302201026_jpg.rf.3cba805183fc507103c4d810f1665247.jpg,y
249,f2f72b4c-00000042_jpg.rf.d3cb928d81f230fe1754542488947d90.jpg,y
250,6018303d-00000137_jpg.rf.f339236a63653a9a27b3f98be09bd4c5.jpg,y
251,e5144da5-00000039_jpg.rf.6ee9f619244d6bb7f857c5bd6b80d588.jpg,y
252,9feaf286-00000066_jpg.rf.5968d0d842579a6ee64c24349ea71c6f.jpg,y
253,IMG_20210513_213551_jpg.rf.64fd1d61db0ff9e83b6cce63213f4963.jpg,n
254,6f0c5f03-00000079_jpg.rf.36bb584fcfc5a6128deb962a1bb7bc61.jpg,y
255,a8785ef8-00000130_jpeg.rf.7f31afc1124a0e283b9bba46dda7eff5.jpg,y
256,d895f803-00000002_jpg.rf.80bf583ff359e60a9dc8408da76560eb.jpg,y
257,f8e7cf27-00000195_jpg.rf.44e6d68f2c3aeb17aee019fa76951d13.jpg,y
258,47e398b2-00000013_jpg.rf.848c2f5685a3cb074a536d0f9b081b8b.jpg,y
259,IMG_20200829_012359_jpg.rf.6ddedef6e48fd7859c42791bc70fbcad.jpg,y
260,04dccafa-00000065_jpg.rf.fe1c7911799a247d7c8637a6fa60a78e.jpg,y
261,8a9202ca-00000015_jpg.rf.ce83b91bb26db1123244af69364e438b.jpg,y
262,82f99fc4-00000081_jpg.rf.aead9c363c89886fb6e18f32405dfdda.jpg,y
263,IMG_20200830_134514_jpg.rf.186b88ddd98bbdb8fb714768c8b09a46.jpg,y
264,71619694-00000133_jpg.rf.b7a0eea3e6a896372a48422dc4d37c44.jpg,y
265,IMG20210319202717_jpg.rf.64be4daa6d888a34be4762773e6500f6.jpg,y
266,2835e6f4-00000013_jpg.rf.21ec84d5328e10c1c7536344d73c26f9.jpg,y
267,IMG_20220808_142513_jpg.rf.309e497fc680e7b87ed4ea459c63d655.jpg,n
268,IMG20210513214030_jpg.rf.b95b63d9c3f6c234f3bfd3153250befa.jpg,y
269,4a5f10a7-00000036_jpg.rf.cf49a4b63c6b1b5150e90f9a594235b7.jpg,y
270,IMG_20200830_214255_jpg.rf.ed04654ef460cc0139745f59ac38b5c2.jpg,y
271,a7a58db5-00000000_jpg.rf.c30260a9ce2a46ac54fccbba21e31b05.jpg,y
272,fd9382d6-00000161_jpg.rf.b47d097f48aa538de01147c9960b4b45.jpg,y
273,9e7c5dfc-00000044_jpg.rf.24b3daaa24b74d525746cfb347d595ab.jpg,y
274,IMG20210314101034_jpg.rf.e6c3fe0a7d14ba9e9a1641abe1dc7709.jpg,y
275,ba11c1da-00000102_jpg.rf.df2aff70d3a2b18d1b088680484231c0.jpg,y
276,IMG20210302200822_jpg.rf.b6249a11f167b9cbf7f9335e7c333494.jpg,y
277,c2efd216-00000066_png.rf.24caf861b65c512021490d5bde59983f.jpg,y
278,036f8818-00000133_jpg.rf.6612acf9df55cfe0741012f2b52ac666.jpg,y
279,6c4f465d-00000064_jpg.rf.920db8d3bbea0a762d2ea35ab9169e89.jpg,y
280,95279133-00000017_jpg.rf.07a33fe41a83afde52ddae4ed3e5969c.jpg,y
281,dc7c0956-00000025_png.rf.a41714010ad66bd11f9e52df60b2cf1b.jpg,y
282,IMG20210318011931_jpg.rf.0c938ded04c8ba3ffa85db1b1ff39640.jpg,y
283,db96b98d-00000028_jpg.rf.794d6082d375ddd54e9721cea744363b.jpg,y
284,5a07177b-00000029_jpg.rf.b245b101689b85a05dee8758cd6420ea.jpg,y
285,23732f85-00000011_jpg.rf.1fa393d51b37f39f5c8989210f5143cd.jpg,y
286,IMG20210318011505_jpg.rf.3788678a9822f264d3d71aeb78d5c7ff.jpg,y
287,49b47918-00000152_jpg.rf.e2cbb05e82dfd92d8b42763891aeb7c4.jpg,y
288,9ffb74a8-00000120_jpg.rf.682fc483effc6cf3eb7b8c9d9fd7d2c4.jpg,y
289,bba01c7f-00000032_jpg.rf.c748666ffe92d857b0931adfb95d47ef.jpg,y
290,147ec1fe-00000097_jpg.rf.6e1244720e81b6024f8f83b44370e991.jpg,y
291,IMG20210302182932_jpg.rf.ed72e824d6729fe944cecccfe2fb9a97.jpg,y
292,IMG_20200829_040942_jpg.rf.430aa6d6f70b0856ad6733ac1fe18295.jpg,y
293,5cdc42bb-00000172_png.rf.c50073eae74600af36ff0744b36466d3.jpg,y
294,bdf16bb5-00000010_jpg.rf.6a044232e6859473afcee210289e7dea.jpg,y
295,aa28e427-00000088_jpg.rf.192f1356182bff1908dc8ccc6c1984dd.jpg,y
