,filename,correct_anot
92,IMG_20200830_134704_jpg.rf.a87479ee2bbf3c0acf382ae462745f9f.jpg,y
93,IMG_20200830_202837_jpg.rf.214bb808e8621514d67f0d659154931a.jpg,y
94,IMG_20200909_204737_jpg.rf.2a347e79dd637241acad6a2346920bff.jpg,y
95,IMG_20200909_205857_jpg.rf.18fd9258d95761d478d9b67e7b1fa94d.jpg,y
96,IMG_20200829_041543_jpg.rf.1863697fa8f9a2f36a7432e8b3b6d9d4.jpg,y
97,850705f9-00000174_jpg.rf.2c6e7405457c23e5f58b43ea59b2d78c.jpg,y
98,a8785ef8-00000130_jpeg.rf.7f31afc1124a0e283b9bba46dda7eff5.jpg,y
99,IMG_20220808_155027_jpg.rf.fb067bfe0575b663d6c07fcb4c720ff8.jpg,y
100,IMG_20200830_210243_jpg.rf.2b22dc0a20b758613f8783de48c1f811.jpg,y
101,f18498d8-00000074_jpg.rf.4f45aa4bf56e7a700d758b281e3eb0b5.jpg,y
102,IMG_20220810_114611_DRO_jpg.rf.18b84994f37cc308ae6fdfb78d3062e7.jpg,y
103,IMG20210318012200_jpg.rf.4df9b497db8b943c6a66f7536daf7a1b.jpg,y
104,Inverse_2--19-_jpg.rf.93cac0fc5c4a79a3eb61a47ce1cdecaf.jpg,y
105,IMG_20220814_093308_jpg.rf.f6b2d9a9a1267338c592cd83878fda36.jpg,y
106,IMG_20220815_211715_DRO_jpg.rf.4f8cab7db595e32ce7835187290de2b1.jpg,y
107,IMG_20200908_234727_jpg.rf.0783a2acbf6912f7e8a814fc6600d390.jpg,y
108,IMG_20220814_092646_jpg.rf.9e14177ff01dca6c001d042d1a020a0b.jpg,y
109,IMG20210314101419_jpg.rf.a9d1bf99b753ef0af74e49cce06230a4.jpg,y
110,IMG_20220814_110310_jpg.rf.18c0cff72ba1988593d9f359a85eba76.jpg,y
111,IMG20210326004434_jpg.rf.8305293590b49bbc7f9359b1d42041e6.jpg,y
112,IMG_20200830_202718_jpg.rf.680f097f8297a408f881ab7159fe31ec.jpg,y
113,IMG_20200909_000531_jpg.rf.0173c7b5fe76196092d86965748a7548.jpg,y
114,IMG_20220808_144246_jpg.rf.8d41d19caf65098cc45b7d484bcec6a1.jpg,n
115,36b0a029-00000025_jpg.rf.70c5ae42a26d372def2c3a7febbfe3cd.jpg,y
116,IMG_20220810_115319_DRO_jpg.rf.6f1c9bf61802296cc395e45edf41425b.jpg,y
117,IMG_20200830_213922_jpg.rf.e8fe1eb2881d2eb874aa130237494f43.jpg,y
118,IMG20210331002054_jpg.rf.d5074b0b5d427b7a800486f1ab31c19b.jpg,y
119,IMG_20200908_231305_jpg.rf.531e70eaa8c6be2b55fe1db8fb4fb0ce.jpg,y
120,IMG_20220814_190009_jpg.rf.bdb27c999e119f3ae7816242269b439c.jpg,y
121,IMG_20220808_142137_jpg.rf.998bef6434a9c43139169c6a563ccfab.jpg,y
122,89ddd2fd-00000002_JPG.rf.0dab90f243cb19ad7b955153d67b3fe4.jpg,y
123,IMG_20200829_011805_jpg.rf.adce94f157e24b6c5c436bd2e7421517.jpg,y
124,IMG20210326004521_jpg.rf.1caf4bbbdfe331df4b3cd5c0a0d8588a.jpg,y
125,1660301644827_jpg.rf.738539add3c5b695b02b8d31edc209e2.jpg,y
126,IMG_20220815_165742_DRO_jpg.rf.9675e6c9650ac2c83ee5dc8e44969e16.jpg,y
127,IMG_20220810_114533_DRO_jpg.rf.1e40ad996ac543713ea2f36ecb8b9a68.jpg,y
128,IMG_20210422_210008_HDR_jpg.rf.db7959d59b32aa4e39942c836f175532.jpg,y
129,IMG_20220814_092737_jpg.rf.18cb82f243add3784c83b9735751a4ce.jpg,y
130,IMG20210318220819_jpg.rf.e503a8aeb1752b5b1e760495ab23ad1d.jpg,y
131,IMG20210318211238_jpg.rf.e547cd8ad005a9a7dc7621d43bc937fb.jpg,y
132,IMG_20200830_213521_jpg.rf.73b9dce5076c056f9883f05ad7d79fc0.jpg,y
133,IMG20210318210619_jpg.rf.5d24ed804b4dfee17fd31001bf83266b.jpg,y
134,IMG_20220808_141841_jpg.rf.8343ee8b58011adbb028cfef4c4853b7.jpg,y
135,IMG_20220815_165809_DRO_jpg.rf.a84f0b782efabfa6b3e87ea9798d2074.jpg,y
136,1660301703393_jpg.rf.f73736e726a763e020b86cfe55a3c620.jpg,y
137,IMG_20200909_204347_jpg.rf.49f9098da66bfd2e1a95c00144b26cc7.jpg,y
138,IMG20210318012509_jpg.rf.f6feaeb33712892ce2c95fbf209c529e.jpg,y
139,IMG20210513213020_jpg.rf.391d65335105f229fa2462b343aae2a8.jpg,y
140,IMG_20200912_231658_jpg.rf.af3326913bf0b73c9533618cb23ce30d.jpg,y
141,IMG_20220815_212205_DRO_jpg.rf.006398adca061fcfcf3e36bcebffc763.jpg,y
142,IMG_20200830_135031_jpg.rf.3993078be35d84a4cc95868daad78bee.jpg,y
143,Inverse_2--17-_jpg.rf.5e7ab8af3adc49fe4e3ea2152e08d3cc.jpg,y
144,IMG_20220813_222142_jpg.rf.0e3b02a262a20a6de3f448008942f6f8.jpg,n
145,IMG_20220810_180815_jpg.rf.7aef4a8e1082e2cd455b9f7bbedb0424.jpg,n
146,IMG_20220808_143549_jpg.rf.26bceffc34a831236e8da4fd439e712d.jpg,n
147,IMG_20200829_011857_jpg.rf.dc116ab8ff3f0bf8e9efa777060c5ffa.jpg,y
148,IMG20210513213133_jpg.rf.b5f7fe462eea63f110c373052144a319.jpg,y
149,1660301703430_jpg.rf.826393d9e7447b87052061e41171a2ef.jpg,y
150,IMG20210314100431_jpg.rf.6f19e59836eebc1e8f3decc8bfe7feaf.jpg,y
151,1660301703636_jpg.rf.b4d0743fa03c5729c05eb444dc9fe192.jpg,y
152,IMG_20220810_115359_DRO_jpg.rf.e0a953807a4a16a79f62f14f060bef8b.jpg,y
153,6361f9a0-00000094_jpg.rf.c54cf70d9c5dccb6954d916738121bd1.jpg,y
154,IMG_20200830_204450_jpg.rf.026db3e809cc170d85cb03fcdf33ebef.jpg,y
155,IMG20210513213425_jpg.rf.50c84b6b4013c85943bb24d15ad54541.jpg,y
156,IMG20210318223510_jpg.rf.2f257a760e8d7f38369d13fe665ff06d.jpg,y
157,IMG_20200830_202739_jpg.rf.8582046f2e159b41a8412a607db41034.jpg,y
158,IMG_20220810_113438_DRO_jpg.rf.cce08e92737a72f3c0866ba58ca01e39.jpg,y
159,IMG_20200830_210135_jpg.rf.4ed0c0c56a44caf46e72ced1988a887a.jpg,y
160,IMG_20220815_210301_DRO_jpg.rf.d9c3009ce1142c63d4e944d66fb6bea7.jpg,y
161,IMG_20220813_224650_jpg.rf.6fc78c7c7104d100a86de3667b9a6b61.jpg,n
162,IMG_20220814_181358_jpg.rf.76a4462ca88f4b33022f30f4c1657334.jpg,y
163,IMG_20220808_140230_jpg.rf.3d3d0ef6efd03cae29ad5146bfe0387a.jpg,n
164,IMG_20220815_172545_DRO_jpg.rf.e59f06077a7913ce80b8efaf3e629d2f.jpg,y
165,IMG20210513213229_jpg.rf.440e93dd8b39a8035cbbb88df8b50d4f.jpg,y
166,IMG_20220809_231655_jpg.rf.9a088709f6cb17c32c972b6c09664b3c.jpg,y
167,IMG_20220814_185439_jpg.rf.4119e04608c8d5500badde0ddfa79648.jpg,y
168,IMG_20200828_233705_jpg.rf.614939030cb1c117816c603d11a6d5f1.jpg,y
169,IMG_20220808_142528_jpg.rf.6406de3af30f4c6ce99a65d589a42431.jpg,n
170,IMG20210330235239_jpg.rf.a56d312caba04d90e7ec8d990cfae1ac.jpg,y
171,IMG20210513214003_jpg.rf.7164d005fa65577215db6e8e6ade401b.jpg,y
172,IMG_20220809_235007_jpg.rf.b68d85a03fc2baaa6ff936c884ab5e34.jpg,n
173,1660301704007_jpg.rf.e93d18608c57291b7010f6e7ce222f1c.jpg,y
174,Inverse_2--26-_jpg.rf.789fb2a077470db8507734255c8513e7.jpg,y
175,IMG_20210421_211217_HDR_jpg.rf.cac997fc96303f8b9a4de8eab8d43fde.jpg,y
176,IMG_20220808_142233_jpg.rf.5da6ed2543a8c4e46d29d34a15907d66.jpg,n
177,IMG20210314100740_jpg.rf.5949553c94e51cc72d337f5c5dc33d54.jpg,y
178,IMG_20220808_154837_jpg.rf.1ff816d729b31a59d87bdaa52cf1a864.jpg,y
179,IMG20210330235945_jpg.rf.51b29e0f0b935099c4a290e32c684177.jpg,y
180,IMG_20220808_140211_jpg.rf.a3f3cc283998ca9b06061edb12c4384e.jpg,n
181,IMG_20220809_225014_jpg.rf.b91b047a18ad68d2215d2132997c86c7.jpg,n
182,Inverse_2--31-_jpg.rf.ea3cc17c6bfe71817b2727c0d55df6e4.jpg,y
183,337cf7bc-00000006_jpg.rf.b888712a2611e7dbdc2939530b54ba1f.jpg,y
184,IMG20210319202438_jpg.rf.934c4c715462b0d17f3a527c6941b55c.jpg,y
185,IMG_20220810_121521_DRO_jpg.rf.aa401f4c1077d7611e7350c98d19e1a0.jpg,y
186,IMG_20220814_182423_jpg.rf.9f5721f31557fb5d688326215cd3584d.jpg,y
187,IMG_20200912_231758_jpg.rf.22e4cb95958a24ff48aa1f75f1067fe7.jpg,y
188,IMG20210513214055_jpg.rf.f879d0e8aacbd0043b4c3d71795644b2.jpg,y
189,IMG_20200830_213359_jpg.rf.a96955e310b0c23a5945d1db425dd2d0.jpg,y
190,IMG_20220808_135628_jpg.rf.34fcd6285ae94df4819d4367ea4bac1e.jpg,n
191,IMG20210319022508_jpg.rf.3583099104cb936b541180dc1c6b3a33.jpg,y
192,IMG_20200909_205310_jpg.rf.b8745e030f4d2671dcfdad37dad3233e.jpg,y
193,1660301644943_jpg.rf.4f78ac6418cd0c75dae8c4b9fbcdc168.jpg,y
194,IMG20210318211822_jpg.rf.08a7bdf196bfaef00cb9af8b3e78c824.jpg,y
195,IMG_20220813_224117_jpg.rf.51157b34c8e81c3910ccbd0ca4a92bda.jpg,y
196,IMG_20220814_105545_jpg.rf.e1da3f4b91a4de3efdcfd8b9c1f191bc.jpg,y
197,IMG_20200830_214007_jpg.rf.719bb277bc5ab6f5a7d828845acb6c8d.jpg,y
198,IMG_20220810_120811_DRO_jpg.rf.18ac66dd68f4299ef9be38ba0d717508.jpg,y
199,IMG_20200829_040125_jpg.rf.9d0c022228e0947269b3b62e3f7e2fc1.jpg,y
200,IMG_20220808_144301_jpg.rf.0502b0af94c5144a9e6df7b6ee3e87f0.jpg,n
201,IMG_20220813_222119_jpg.rf.6eabc83a9f84a6a15dbe4e0fe57ef527.jpg,n
202,IMG_20220808_142542_jpg.rf.f075c13d7b2c8aeb1bccc9a870477365.jpg,y
203,IMG20210318012518_jpg.rf.3bc47c70225cb37516c9a88d5f28cc7c.jpg,y
204,IMG_20220810_114541_DRO_jpg.rf.cdfda07eb71ea7d63e38650c6c6abfc3.jpg,y
205,IMG20210318210227_jpg.rf.85af70908738c78cb08f6f10ecbef5f5.jpg,y
206,IMG_20200829_011538_jpg.rf.458d09bd3c06bb51c86cce72f22e2e9f.jpg,y
207,IMG20210319021956_jpg.rf.14d503bb2ac09757111f93d929071a5d.jpg,y
208,IMG20210302195459_jpg.rf.a262eb027cab43bbca2893ce0f7d9a34.jpg,y
209,IMG_20220808_142142_jpg.rf.91b7f39357610b3de59337b35819bb44.jpg,n
210,1660301703782_jpg.rf.20244ab498f3cd687c57c9376ea91975.jpg,y
211,IMG_20220814_172350_jpg.rf.0779790be1334b519a373126a508118a.jpg,y
212,IMG_20220813_222936_jpg.rf.dffc2ada5d1c305798d54e353705f42c.jpg,y
213,IMG_20220809_233914_jpg.rf.eb3148a9aa3be750f6712bc78bea35fe.jpg,y
214,IMG_20220809_233411_jpg.rf.2cb6685b132b503b23565023e930ba61.jpg,n
215,IMG_20220809_204719_jpg.rf.9d1f5ccfdd301d74a36f3f2e0d8adfe6.jpg,y
216,IMG_20220815_173236_DRO_jpg.rf.9b0deec206fcf4367c529ad9ddccb30e.jpg,y
217,IMG_20220808_144406_jpg.rf.c0968c6eb0c7f5a7f1127817e89fad2a.jpg,y
218,IMG20210318011505_jpg.rf.3788678a9822f264d3d71aeb78d5c7ff.jpg,y
219,IMG_20220808_154134_jpg.rf.c4b7a2e505553594a88404c6f74323e8.jpg,y
220,IMG20210314100552_jpg.rf.9802ae6b651c01c096c637d1d28a2990.jpg,y
221,IMG20210302195156_jpg.rf.006cb09e45b9b3fa55bdb5b89732da22.jpg,y
222,IMG_20200909_202731_jpg.rf.d0a28b4cc393c28d51059caf64d1b0c4.jpg,y
223,IMG20210314104231_jpg.rf.afa6733b576f44326d5ecac4ca3a2802.jpg,y
224,1660301644949_jpg.rf.ca9e859ad40efa4f0d41fa7d2a62be74.jpg,y
225,IMG_20220810_121756_DRO_jpg.rf.ec1e700f6bdd7acfb16bd8d2c9afb44e.jpg,y
226,IMG_20200829_040632_jpg.rf.40afa197d69feb4592a3d958b0d2b19c.jpg,y
227,IMG_20210422_211821_HDR_jpg.rf.e034f11904ab2af0fa02673ec15db805.jpg,y
228,IMG_20200909_204743_jpg.rf.b8fc365219ca3f69f423a55ddd9ffabe.jpg,y
229,IMG20210318010858_jpg.rf.64ed1d240850e5ed829e7b207acc1cbe.jpg,y
230,IMG20210330235109_jpg.rf.6299759dacd0a2dac8bb803f63d375e7.jpg,y
231,IMG20210513214022_jpg.rf.098bd87896781dc2366f48f9e7306f74.jpg,y
232,IMG_20220809_234628_jpg.rf.02d5e06f97721a13b392ccd134e43053.jpg,y
233,IMG_20220814_173055_jpg.rf.6e84d416b6c86160a39712946dc32681.jpg,y
234,IMG_20220808_135912_jpg.rf.73d8092696192e96d9ee713a8465a433.jpg,y
235,IMG_20220814_172607_jpg.rf.b5d5f524d8b981308c4be055a3a2030e.jpg,y
236,IMG_20220814_105607_jpg.rf.a2d13d2ffb8076a55f3d0e16cec0eca4.jpg,y
237,9ab9ddb2-00000011_jpg.rf.21cf1ba58cabb31b5bccd88671976252.jpg,y
238,IMG_20200830_210214_jpg.rf.2d0bd4b1d31748e18fce8cb7154948de.jpg,y
239,IMG_20220808_143606_jpg.rf.09b9cdf8f21075713d257a084c7515eb.jpg,n
240,IMG_20220809_204617_jpg.rf.370c1e9f5d36dfc317961048507f9ca9.jpg,y
241,IMG_20220809_233837_jpg.rf.4926f01e4c4c47766bafb902dd2274a8.jpg,n
242,IMG_20220814_185734_jpg.rf.cee1a935e72be51d279e1fe1bb7728c6.jpg,y
243,IMG_20200908_235654_jpg.rf.564f056c4d852d53ff7fd3ac93c5f0d5.jpg,y
244,IMG_20220814_093108_jpg.rf.d000c308f0d9feb144731ef53f9959cb.jpg,y
245,IMG20210330235034_jpg.rf.8801e03127fa2b473f41a459b5cd9576.jpg,y
246,IMG_20220808_142556_jpg.rf.cc44ccabf15c345869bd6a36075de42c.jpg,y
247,1660301644742_jpg.rf.dbd23f22e27fc9e22f3bf397dbb7d8a7.jpg,y
248,IMG20210513213236_jpg.rf.b1df32ce14d8b166e49ad8e00facc99d.jpg,y
249,IMG_20220808_141909_jpg.rf.ccc3503b32265212d09755f578c928fb.jpg,y
250,IMG_20220814_183712_jpg.rf.435612af1998b3906a97700c8f0a2eab.jpg,y
251,IMG_20220809_231748_jpg.rf.606b42de5704909b6603703fb0679730.jpg,y
252,fb2bf2a5-00000005_png.rf.79e63b3613a9608479a55e0a7d3d1b99.jpg,y
253,IMG_20200909_205517_jpg.rf.dd5d854c69e558ee8c1090c365d5d050.jpg,y
254,IMG_20200830_134958_jpg.rf.dbae9fde221daf93e2b1d2357600a013.jpg,y
255,1660301644937_jpg.rf.28d68c457ae3f02265b9da8e7e342516.jpg,y
256,IMG_20220814_182401_jpg.rf.8e8c83347e831ee4db0fe2e675020236.jpg,y
257,IMG_20200909_205646_jpg.rf.2f9ad01d0de5cff80c515c358aa01791.jpg,y
258,IMG_20200830_204226_jpg.rf.5da618b753ae2ae9a90a813925f3b1b2.jpg,y
259,IMG20210330234732_jpg.rf.288dae634def3481056615739e8ca3ec.jpg,y
260,IMG_20220808_140824_jpg.rf.6a8928eb20124d08256539d1330f82d6.jpg,n
261,IMG20210318012019_jpg.rf.850b0e15f81eb9de2d964dfd0625735a.jpg,y
262,IMG_20220814_110105_jpg.rf.d6edaaf02d422abe32121c57973573e7.jpg,y
263,IMG20210302201038_jpg.rf.c135d3d84a45ca484bb60209c8be4aec.jpg,y
264,IMG_20220815_211515_DRO_jpg.rf.b2d428ab2643d0fc6ff8b381b751df92.jpg,y
265,IMG_20200909_205015_jpg.rf.acfae265ca4e95ad562f09fc8c722e64.jpg,y
266,IMG20210314104453_jpg.rf.b6ac27e3a7d98e71d726ffde4ec8eb4e.jpg,y
267,1660301644752_jpg.rf.f4c8e1ffd25bb99a5764ba3575dd1d94.jpg,y
268,a8e5e5c0-00000004_JPG.rf.efcc428772dff9d88c5f27be635f5f25.jpg,y
269,IMG_20220814_184951_jpg.rf.eb3b824506b2e8587ede391a8877db1a.jpg,y
270,0eae7f49-00000086_jpg.rf.a382c60c64c5407c7e4a0e70245cc2d6.jpg,y
271,IMG_20200830_210412_jpg.rf.521d12cee49d13dd6630f53d732a7320.jpg,y
272,a3f4fdc7-00000197_jpg.rf.dfa6ba9338d655abfbecbbc998692c51.jpg,y
273,IMG_20210421_210837_HDR_jpg.rf.f319df73ac3803f232a492504d7e49b1.jpg,y
274,IMG_20220814_174502_jpg.rf.22ef499b487519eb0cda44655b9a7b60.jpg,y
275,IMG_20220809_232315_jpg.rf.38eb1da783e411169a09a60f6e1c3d71.jpg,y
276,Inverse--11-_jpg.rf.d1dce9bb06e6759b0faca1cd243dc313.jpg,y
277,IMG_20220814_105754_jpg.rf.07c81961ba245afdd1e4c93770548983.jpg,y
278,IMG_20200829_041157_jpg.rf.32df9b354b34427193bdb8bc5ae54b83.jpg,y
279,IMG_20220814_092947_jpg.rf.eb4769129bc9dce3570a6502d2c494ee.jpg,y
280,IMG20210319201759_jpg.rf.43a4731fd3e5111922c6e19e03a0ca44.jpg,y
281,IMG_20220815_173203_DRO_jpg.rf.24650bb6623f3c7d8dde2ae4c15018d1.jpg,y
282,IMG_20220814_093616_jpg.rf.eeb9413c91b691e146e772811aa69597.jpg,y
283,IMG20210326005535_jpg.rf.63bf49e6532b0032bb61ba21220aac5d.jpg,y
284,IMG20210319201220_jpg.rf.f2fc87bd8dd8568cd371017c6ff9832d.jpg,y
285,IMG20210319024106_jpg.rf.27b92a29ef4581e280c7791da11c3a27.jpg,y
286,IMG20210318012549_jpg.rf.97fcc8fa924129f796bf69acb9677ad4.jpg,y
287,IMG_20220808_141232_jpg.rf.8d45801bf1bd2e79892d24c5191fbdbd.jpg,y
288,IMG20210330235006_jpg.rf.6760fe82d9a60e5da0f96d8ee229650f.jpg,y
289,IMG20210318221047_jpg.rf.94f908fa5f225d58afbade5fe6a1e77b.jpg,y
290,IMG_20220809_231711_jpg.rf.78feab7e4b3c56a03f311ee16c7be355.jpg,y
291,IMG_20220810_114908_DRO_jpg.rf.0b177f625deb70d9c49470860265946d.jpg,y
